polygon_id,meadow_id,s2rep,ndvi,ndwi,savi,evi,msi,ndmi,mndwi,observer_estimated_GPI,soil_moisture,soil_resistance,vegetation_height,plant_richness_mean,soil_resistance_std,soil_moisture_std,plant_richness_std,vegetation_height_std,gpi_class_knn_all_field,gpi_class_rbc_soil_richness
70042_02,70042,716.95306396484375,0.7058138847351074,-0.663004457950592,0.5018730759620667,0.557259202003479,0.6690409183502197,0.19960109889507296,-0.5346292853355408,extensive,62.55555556,6.333333333,11.6,6,0.011830201794666161,0.6841461551082665,0.6818181818181818,0.3342332353485794,extensive,extensive
70006_01,70006,718.63055419921875,0.7104654312133789,-0.6509063243865967,0.5132392048835754,0.586920440196991,0.6093254685401917,0.2447093576192856,-0.4826485514640808,mid,42.6,10.33333333,17.38,2.3333333333333335,0.09533750861615842,0.40957040211253415,0.18181818181818182,0.5432193993809019,mid,mid
70006_02,70006,718.5714111328125,0.7546979784965515,-0.6786508560180664,0.5565742254257202,0.6508861184120178,0.550590991973877,0.2902947962284088,-0.4835533797740936,mid,46.52222222,12.46666667,17.86,2.3333333333333335,0.13987473909353604,0.4635376853703245,0.18181818181818182,0.5605746517572885,mid,mid
70005_01,70005,719.80499267578125,0.7709956169128418,-0.6826226115226746,0.5638070702552795,0.6613321900367737,0.5240209102630615,0.3169022500514984,-0.46905559301376343,extensive,50.2,10,18.22666667,6,0.08837856644540427,0.5141415685976413,0.6818181818181818,0.5738321363319954,extensive,extensive
70005_02,70005,718.822998046875,0.6811102032661438,-0.6387317180633545,0.4841648042201996,0.5459550023078918,0.7009897828102112,0.19135843217372897,-0.5084190964698792,mid,48.04444444,11.83333333,17.35333333,2.3333333333333335,0.12665274869770443,0.48448249500123886,0.18181818181818182,0.5422552185728023,mid,mid
142027_01,142027,721.479248046875,0.8566104769706726,-0.7586262822151184,0.688012957572937,0.8180694580078125,0.4612186849117279,0.37055009603500366,-0.540741503238678,mid,27.56666667,40.04,13.828,3.6,0.7155184411451658,0.20272129652338414,0.35454545454545455,0.41479053179564074,mid,intensive
142027_02,142027,719.4365234375,0.8545562624931335,-0.7365320920944214,0.6600596904754639,0.7823674082756042,0.48046666383743286,0.3530280292034149,-0.518582284450531,extensive,39.15555556,15.06666667,16.68,7,0.19415448856821582,0.3621770372462261,0.8181818181818181,0.5179096563320047,extensive,extensive
5030_01,5030,713.31903076171875,0.6148636937141418,-0.5891044735908508,0.4759312868118286,0.526057779788971,0.7898140549659729,0.11759468913078308,-0.5066100358963013,extensive,40.92666667,13.32,3.108,1.8,0.15768963115922613,0.38654639971299354,0.10909090909090909,0.027189895389672415,extensive,mid
5029_01,5029,712.7012939453125,0.5903193950653076,-0.5656623840332031,0.4184803664684296,0.4558032155036926,0.8747764229774475,0.0670139491558075,-0.5183442831039429,extensive,41.6,14.42,3.372,4.4,0.18065414055235987,0.39581103810133583,0.4636363636363636,0.036735284196685064,extensive,extensive
69045_02,69045,717.64361572265625,0.7711406350135803,-0.6970992088317871,0.5512515902519226,0.6179239153862,0.5854484438896179,0.26201459765434265,-0.5323925614356995,extensive,31.25555556,11.1,10.58,7.333333333333333,0.11134307583853802,0.2534780615577595,0.8636363636363635,0.2973533240487578,extensive,extensive
